Date	company_id	company_name	cusip8	MSCIsec	ticker
06/30/2013	WB8GRS-S-US	Digital Realty Trust Inc.	25386810	Financials	DLR US
06/30/2013	N81W08-S-US	Dollar Tree Inc.	25674610	Consumer Discretionary	DLTR US
06/30/2013	WZH4ZX-S-US	Deluxe Corp.	24801910	Industrials	DLX US
06/30/2013	VYTJTP-S-US	The Dolan Co.	25659P40	Industrials	DM US
06/30/2013	NXQ488-S-US	Demand Media Inc.	24802N10	Information Technology	DMD US
06/30/2013	PN4KGS-S-US	Diamond Foods Inc.	25260310	Consumer Staples	DMND US
06/30/2013	FWCK13-S-US	Digimarc Corp.	25381B10	Information Technology	DMRC US
06/30/2013	Q2PLKZ-S-US	Dun & Bradstreet Corp.	2.65E+14	Industrials	DNB US
06/30/2013	MYZNPC-S-US	Dendreon Corp.	24823Q10	Health Care	DNDN US
06/30/2013	PKF3DJ-S-US	Dunkin' Brands Group Inc.	26550410	Consumer Discretionary	DNKN US
06/30/2013	JS364H-S-US	Denbury Resources Inc.	24791620	Energy	DNR US
06/30/2013	PD9BLJ-S-US	Diamond Offshore Drilling Inc.	25271C10	Energy	DO US
06/30/2013	W2C1TL-S-US	Dole Food Co. Inc.	25660310	Consumer Staples	DOLE
06/30/2013	TXX939-S-US	Dorman Products Inc.	25827810	Consumer Discretionary	DORM US
06/30/2013	VXR79F-S-US	Dover Corp.	26000310	Industrials	DOV US
06/30/2013	R1CXVP-S-US	The Dow Chemical Co.	26054310	Materials	DOW US
06/30/2013	SKY5L7-S-US	Amdocs Ltd.	G0260210	Information Technology	DOX US
06/30/2013	T6CYB1-S-US	Dr. Pepper Snapple Group Inc.	2.61E+14	Consumer Staples	DPS US
06/30/2013	L8T0G7-S-US	Domino's Pizza Inc.	25754A20	Consumer Discretionary	DPZ US
06/30/2013	FJ731S-S-US	Dresser-Rand Group Inc.	26160810	Energy	DRC US
06/30/2013	JWHCR6-S-US	Duke Realty Corp.	26441150	Financials	DRE US
06/30/2013	M1NVHK-S-US	DiamondRock Hospitality Co.	25278430	Financials	DRH US
06/30/2013	L6CF99-S-US	Darden Restaurants Inc.	23719410	Consumer Discretionary	DRI US
06/30/2013	J4RNPV-S-US	Digital River Inc.	25388B10	Information Technology	DRIV US
06/30/2013	XLV00V-S-US	Doral Financial Corp.	25811P88	Financials	DRL US
06/30/2013	FV7VRF-S-US	Dril-Quip Inc.	26203710	Energy	DRQ US
06/30/2013	TR6L6L-S-US	Durata Therapeutics Inc.	26658A10	Health Care	DRTX US
06/30/2013	X8QL8Q-S-US	Derma Sciences Inc.	24982750	Health Care	DSCI US
06/30/2013	BGXCVY-S-US	Discovery Laboratories Inc.	25466840	Health Care	DSCO US
06/30/2013	WZMMJ3-S-US	DSP Group Inc.	23332B10	Information Technology	DSPG US
06/30/2013	CHPMZL-S-US	DST Systems Inc.	23332610	Information Technology	DST US
06/30/2013	FV9FRX-S-US	DSW Inc.	23334L10	Consumer Discretionary	DSW US
06/30/2013	GJSPG5-S-US	DTE Energy Co.	23333110	Utilities	DTE US
06/30/2013	WTYJSY-S-US	Datalink Corp.	23793410	Information Technology	DTLK US
06/30/2013	Q63PYK-S-US	DTS Inc.	23335C10	Information Technology	DTSI US
06/30/2013	X9QST0-S-US	DIRECTV	25490A30	Consumer Discretionary	DTV US
06/30/2013	RPTTVL-S-US	Duke Energy Corp.	26441C20	Utilities	DUK US
06/30/2013	MZ0G63-S-US	DeVry Education Group Inc.	25189310	Consumer Discretionary	DV US
06/30/2013	N03PH7-S-US	DaVita Healthcare Partners Inc.	23918K10	Health Care	DVA US
06/30/2013	HHGZNV-S-US	Dynavax Technologies Corp.	26815810	Health Care	DVAX US
06/30/2013	TWYMJG-S-US	Devon Energy Corp.	25179M10	Energy	DVN US
06/30/2013	JFXXVM-S-US	Cal Dive International Inc.	12802T10	Energy	DVR US
06/30/2013	LSHRT1-S-US	Drew Industries Inc.	26168L20	Consumer Discretionary	DW US
06/30/2013	M3Y5MK-S-US	DreamWorks Animation SKG Inc.	26153C10	Consumer Discretionary	DWA US
06/30/2013	PVP941-S-US	Demandware Inc.	24802Y10	Information Technology	DWRE US
06/30/2013	VNM4HV-S-US	Dawson Geophysical Co.	23935910	Energy	DWSN US
06/30/2013	H4050X-S-US	Dynex Capital Inc.	26817Q50	Financials	DX US
06/30/2013	GDBBLB-S-US	DexCom Inc.	25213110	Health Care	DXCM US
06/30/2013	PX1T6Y-S-US	Destination XL Group Inc.	25065K10	Consumer Discretionary	DXLG US
06/30/2013	KDHSJ2-S-US	DXP Enterprises Inc.	23337740	Industrials	DXPE US
06/30/2013	NMFZGN-S-US	Dycom Industries Inc.	26747510	Information Technology	DY US
06/30/2013	M2M8M5-S-US	Dyax Corp.	2.67E+14	Health Care	DYAX US
06/30/2013	P7Q9Q7-S-US	Electronic Arts Inc.	28551210	Information Technology	EA US
06/30/2013	JCR09W-S-US	Brinker International Inc.	10964110	Consumer Discretionary	EAT US
06/30/2013	S5G28Y-S-US	EBay Inc.	27864210	Information Technology	EBAY US
06/30/2013	VZTYR5-S-US	Ennis Inc.	29338910	Industrials	EBF US
06/30/2013	GJZHJM-S-US	Ebix Inc.	27871520	Information Technology	EBIX US
06/30/2013	BBG7D9-S-US	Emergent BioSolutions Inc.	29089Q10	Health Care	EBS US
06/30/2013	J85751-S-US	Meridian Interstate Bancorp Inc.	58964Q10	Financials	EBSB US
06/30/2013	GST9MH-S-US	Enterprise Bancorp Inc.	29366810	Financials	EBTC US
06/30/2013	NL7L8P-S-US	Echo Global Logistics Inc.	27875T10	Industrials	ECHO US
06/30/2013	L46MXM-S-US	Ecolab Inc.	27886510	Materials	ECL US
06/30/2013	BZSY96-S-US	US Ecology Inc.	91732J10	Industrials	ECOL US
06/30/2013	DSFPSV-S-US	Encore Capital Group Inc.	29255410	Financials	ECPG US
06/30/2013	HKYGNR-S-US	Endocyte Inc.	29269A10	Health Care	ECYT US
06/30/2013	D506QF-S-US	Consolidated Edison Inc.	20911510	Utilities	ED US
06/30/2013	HKS15J-S-US	Empire District Electric Co.	29164110	Utilities	EDE US
06/30/2013	SVXHJK-S-US	Edgen Group Inc.	28014Q10	Industrials	EDG
06/30/2013	J5ZVNT-S-US	Education Management Corp.	28140M10	Consumer Discretionary	EDMC US
06/30/2013	WNH2LX-S-US	Education Realty Trust Inc.	28140H10	Financials	EDR US
06/30/2013	GX4HFB-S-US	El Paso Electric Co.	28367785	Utilities	EE US
06/30/2013	BNL2ZV-S-US	Euronet Worldwide Inc.	29873610	Information Technology	EEFT US
06/30/2013	GKY2ZD-S-US	Electronics For Imaging Inc.	28608210	Information Technology	EFII US
06/30/2013	KM6BBV-S-US	Enterprise Financial Services Corp.	29371210	Financials	EFSC US
06/30/2013	NL59TF-S-US	Equifax Inc.	29442910	Industrials	EFX US
06/30/2013	WTZNZ0-S-US	Eagle Bancorp Inc. (Maryland)	26894810	Financials	EGBN US
06/30/2013	TP4L0D-S-US	8x8 Inc.	28291410	Telecommunication Services	EGHT US
06/30/2013	PKRC28-S-US	Engility Holdings Inc.	29285W10	Industrials	EGL US
06/30/2013	H1TVNR-S-US	Energen Corp.	29265N10	Energy	EGN US
06/30/2013	QYZBLP-S-US	NIC Inc.	62914B10	Information Technology	EGOV US
06/30/2013	M09XJ6-S-US	EastGroup Properties Inc.	27727610	Financials	EGP US
06/30/2013	CC62TM-S-US	VAALCO Energy Inc.	91851C20	Energy	EGY US
06/30/2013	H0SBN7-S-US	EHealth Inc.	28238P10	Financials	EHTH US
06/30/2013	MBM9NY-S-US	Employers Holdings Inc.	29221810	Financials	EIG US
06/30/2013	FS6HXZ-S-US	Eastern Insurance Holdings Inc.	27653410	Financials	EIHI US
06/30/2013	N03TRC-S-US	Edison International	28102010	Utilities	EIX US
06/30/2013	BFMGRH-S-US	Estee Lauder Cos. Inc.	51843910	Consumer Staples	EL US
06/30/2013	XP6G3S-S-US	Endologix Inc.	29266S10	Health Care	ELGX US
06/30/2013	DGFSW4-S-US	Ellie Mae Inc.	28849P10	Information Technology	ELLI US
06/30/2013	D2RS98-S-US	EarthLink Inc.	27032110	Information Technology	ELNK US
06/30/2013	J9FFTQ-S-US	Echelon Corp.	27874N10	Information Technology	ELON US
06/30/2013	WW43K8-S-US	Electro Rent Corp.	28521810	Information Technology	ELRC US
06/30/2013	G11LK3-S-US	Equity LifeStyle Properties Inc.	29472R10	Financials	ELS US
06/30/2013	MVF83R-S-US	Emulex Corp.	29247520	Information Technology	ELX US
06/30/2013	C9WMNN-S-US	Callaway Golf Co.	13119310	Consumer Discretionary	ELY US
06/30/2013	G25QK2-S-US	EMC Corp.	26864810	Information Technology	EMC US
06/30/2013	BRVC3W-S-US	EMC Insurance Group Inc.	26866410	Financials	EMCI US
06/30/2013	QS9KBQ-S-US	EMCOR Group Inc.	29084Q10	Industrials	EME US
06/30/2013	SD7YGV-S-US	Eastern Co.	27631710	Industrials	EML US
06/30/2013	WNDVBT-S-US	Eastman Chemical Co.	27743210	Materials	EMN US
06/30/2013	KZJ3C1-S-US	Emerson Electric Co.	29101110	Industrials	EMR US
06/30/2013	TMZ7Q9-S-US	Endeavour International Corp.	29259G20	Energy	END US
06/30/2013	WHW98X-S-US	Endo Health Solutions Inc.	29264F20	Health Care	ENDP US
06/30/2013	QVQD1Y-S-US	Endurance Specialty Holdings Ltd.	G3039710	Financials	ENH US
06/30/2013	GQQ389-S-US	EnerNOC Inc.	29276410	Information Technology	ENOC US
06/30/2013	GJKP6Q-S-US	Enphase Energy Inc.	29355A10	Industrials	ENPH US
06/30/2013	W7XR1J-S-US	Energizer Holdings Inc.	29266R10	Consumer Staples	ENR US
06/30/2013	WCD2S8-S-US	EnerSys Inc.	29275Y10	Industrials	ENS US
06/30/2013	D8JSVD-S-US	The Ensign Group Inc.	29358P10	Health Care	ENSG US
06/30/2013	R4SH5R-S-US	Entegris Inc.	29362U10	Information Technology	ENTG US
06/30/2013	R6WLGZ-S-US	Entropic Communications Inc.	29384R10	Information Technology	ENTR US
06/30/2013	FWNZXV-S-US	Envestnet Inc.	29404K10	Information Technology	ENV US
06/30/2013	D24YCL-S-US	Envivio Inc.	29413T10	Information Technology	ENVI US
06/30/2013	NB725B-S-US	Enzon Pharmaceuticals Inc.	29390410	Health Care	ENZN US
06/30/2013	W926PT-S-US	EOG Resources Inc.	26875P10	Energy	EOG US
06/30/2013	P8KBGS-S-US	E2open Inc.	29788A10	Information Technology	EOPN US
06/30/2013	GHQ8QT-S-US	Emerald Oil Inc.	29101U20	Energy	EOX US
06/30/2013	WG9TZK-S-US	EPAM Systems Inc.	29414B10	Information Technology	EPAM US
06/30/2013	S7Q60R-S-US	Bottomline Technologies Inc.	10138810	Information Technology	EPAY US
06/30/2013	FQTN5R-S-US	EPIQ Systems Inc.	26882D10	Information Technology	EPIQ US
06/30/2013	Q4YSFV-S-US	EPL Oil & Gas Inc.	26883D10	Energy	EPL US
06/30/2013	D2WX54-S-US	Evolution Petroleum Corp.	30049A10	Energy	EPM US
06/30/2013	G0Y61X-S-US	EPR Properties	26884U10	Financials	EPR US
06/30/2013	JPYYTB-S-US	Equinix Inc.	29444U50	Information Technology	EQIX US
06/30/2013	CN301K-S-US	Equity Residential	29476L10	Financials	EQR US
06/30/2013	PRN3HN-S-US	EQT Corp.	26884L10	Utilities	EQT US
06/30/2013	TF08TM-S-US	Equity One Inc.	29475210	Financials	EQY US
06/30/2013	Q3CNSS-S-US	Era Group Inc.	26885G10	Energy	ERA US
06/30/2013	B5QFDJ-S-US	Erie Indemnity Co.	29530P10	Financials	ERIE US
06/30/2013	XP7RR4-S-US	Energy Recovery Inc.	29270J10	Industrials	ERII US
06/30/2013	D2WSZ1-S-US	ESB Financial Corp.	26884F10	Financials	ESBF US
06/30/2013	J5X030-S-US	Emeritus Corp.	29100510	Health Care	ESC US
06/30/2013	VBJLDJ-S-US	ESCO Technologies Inc.	29631510	Industrials	ESE US
06/30/2013	PZHYFD-S-US	Enstar Group Ltd.	G3075P10	Financials	ESGR US
06/30/2013	X69QHG-S-US	ITT Educational Services Inc.	45068B10	Consumer Discretionary	ESI US
06/30/2013	W37WSL-S-US	Electro Scientific Industries Inc.	28522910	Information Technology	ESIO US
06/30/2013	KPM0SY-S-US	Esterline Technologies Corp.	29742510	Industrials	ESL US
06/30/2013	VQWFKT-S-US	Express Scripts Holding Co.	30219G10	Health Care	ESRX US
06/30/2013	LG8VCM-S-US	Essex Property Trust Inc.	29717810	Financials	ESS US
06/30/2013	B2CCYW-S-US	ESSA Bancorp Inc.	29667D10	Financials	ESSA US
06/30/2013	JL8XFF-S-US	ExactTarget Inc.	30064K10	Information Technology	ET
06/30/2013	KQKRHV-S-US	E*TRADE Financial Corp.	26924640	Financials	ETFC US
06/30/2013	SRM45C-S-US	Ethan Allen Interiors Inc.	29760210	Consumer Discretionary	ETH US
06/30/2013	QWV4BK-S-US	Entercom Communications Corp.	29363910	Consumer Discretionary	ETM US
06/30/2013	KZJCW9-S-US	Eaton Corp. Plc	G2918310	Industrials	ETN US
06/30/2013	WSV8FS-S-US	Entergy Corp.	29364G10	Utilities	ETR US
06/30/2013	NZRWW3-S-US	EnteroMedics Inc.	29365M20	Health Care	ETRM US
06/30/2013	VBDMVT-S-US	Eaton Vance Corp.	27826510	Financials	EV US
06/30/2013	NL5F0J-S-US	Entravision Communications Corp.	29382R10	Consumer Discretionary	EVC US
06/30/2013	QBLJVZ-S-US	EverBank Financial Corp.	29977G10	Financials	EVER US
06/30/2013	WL2PR3-S-US	Evercore Partners Inc.	29977A10	Financials	EVR US
06/30/2013	FWHW51-S-US	Edwards Lifesciences Corp.	2.82E+14	Health Care	EW US
06/30/2013	NL48VG-S-US	East West Bancorp Inc.	27579R10	Financials	EWBC US
06/30/2013	VQPJFD-S-US	Exa Corp.	30061450	Information Technology	EXA US
06/30/2013	WL4VW4-S-US	ExacTech Inc.	3.01E+14	Health Care	EXAC US
06/30/2013	FVQJR6-S-US	ExamWorks Group Inc.	30066A10	Health Care	EXAM US
06/30/2013	QS9MGS-S-US	Exar Corp.	30064510	Information Technology	EXAR US
06/30/2013	G3C518-S-US	EXACT Sciences Corp.	30063P10	Health Care	EXAS US
06/30/2013	HG5T14-S-US	Exelon Corp.	30161N10	Utilities	EXC US
06/30/2013	X1RTS7-S-US	Exelixis Inc.	30161Q10	Health Care	EXEL US
06/30/2013	CSS0MN-S-US	Exterran Holdings Inc.	30225X10	Energy	EXH US
06/30/2013	JFYRKJ-S-US	Excel Trust Inc.	30068C10	Financials	EXL US
06/30/2013	LBZ3F6-S-US	ExlService Holdings Inc.	30208110	Information Technology	EXLS US
06/30/2013	KM9MMY-S-US	Eagle Materials Inc.	26969P10	Materials	EXP US
06/30/2013	X42FBF-S-US	Expeditors International Of Washington Inc.	30213010	Industrials	EXPD US
06/30/2013	WSWSB6-S-US	Expedia Inc.	30212P30	Consumer Discretionary	EXPE US
06/30/2013	Q53LMC-S-US	Exponent Inc.	30214U10	Industrials	EXPO US
06/30/2013	TD4ZNY-S-US	Express Inc.	3.02E+14	Consumer Discretionary	EXPR US
06/30/2013	PPDFM8-S-US	Extra Space Storage Inc.	30225T10	Financials	EXR US
06/30/2013	GX95BQ-S-US	Extreme Networks Inc.	30226D10	Information Technology	EXTR US
06/30/2013	RPR4R2-S-US	Energy XXI (Bermuda) Ltd.	G1008214	Energy	EXXI US
06/30/2013	G9ZCDV-S-US	EZCORP Inc.	30230110	Financials	EZPW US
06/30/2013	LHLM3W-S-US	Ford Motor Co.	34537086	Consumer Discretionary	F US
06/30/2013	PX9JZ6-S-US	First American Financial Corp.	31847R10	Financials	FAF US
06/30/2013	D78DL9-S-US	FalconStor Software Inc.	30613710	Information Technology	FALC US
06/30/2013	DR9WKB-S-US	Diamondback Energy Inc.	25278X10	Energy	FANG US
06/30/2013	WL03TP-S-US	Farmer Brothers Co.	30767510	Consumer Staples	FARM US
06/30/2013	NW89N2-S-US	FARO Technologies Inc.	31164210	Information Technology	FARO US
06/30/2013	D1QS87-S-US	Fastenal Co.	31190010	Industrials	FAST US
06/30/2013	BHM9TN-S-US	Facebook Inc.	30303M10	Information Technology	FB US
06/30/2013	HK3M7C-S-US	Fortune Brands Home & Security Inc.	34964C10	Industrials	FBHS US
06/30/2013	STZYZN-S-US	First Bancorp (North Carolina)	31891010	Financials	FBNC US
06/30/2013	C7195R-S-US	First Connecticut Bancorp Inc.	31985010	Financials	FBNK US
06/30/2013	TF4SDV-S-US	First BanCorp (Puerto Rico)	31867270	Financials	FBP
06/30/2013	N4M05Z-S-US	FBR & Co.	30247C40	Financials	FBRC US
06/30/2013	L9XVXY-S-US	Franklin Covey Co.	35346910	Industrials	FC US
06/30/2013	L2Z5KJ-S-US	First Community Bancshares Inc. (Virginia)	31983A10	Financials	FCBC US
06/30/2013	J9FDRP-S-US	Forest City Enterprises Inc.	34555010	Financials	FCE/A US
06/30/2013	SM6T5F-S-US	FuelCell Energy Inc.	35952H10	Industrials	FCEL US
06/30/2013	DKJ7SL-S-US	First Commonwealth Financial Corp. (Pennsylvania)	31982910	Financials	FCF US
06/30/2013	H2TSNS-S-US	First Cash Financial Services Inc.	31942D10	Financials	FCFS US
06/30/2013	T1SX9M-S-US	FelCor Lodging Trust Inc.	31430F10	Financials	FCH US
06/30/2013	NBBQ3R-S-US	FTI Consulting Inc.	30294110	Industrials	FCN US
06/30/2013	M7415B-S-US	First Citizens BancShares Inc. (North Carolina)	31946M10	Financials	FCNCA US
06/30/2013	GRRNBV-S-US	Fairchild Semiconductor International Inc.	30372610	Information Technology	FCS US
06/30/2013	MMRHSQ-S-US	Freeport-McMoRan Copper & Gold Inc.	35671D85	Materials	FCX US
06/30/2013	NXD1XP-S-US	First Defiance Financial Corp.	32006W10	Financials	FDEF US
06/30/2013	THF6W2-S-US	Federal-Mogul Corp.	31354940	Consumer Discretionary	FDML US
06/30/2013	BT3WHZ-S-US	Family Dollar Stores Inc.	30700010	Consumer Discretionary	FDO US
06/30/2013	Q0KLQ1-S-US	Fresh Del Monte Produce Inc.	G3673810	Consumer Staples	FDP US
06/30/2013	DJC0PL-S-US	FactSet Research Systems Inc.	30307510	Information Technology	FDS US
06/30/2013	SMQXXK-S-US	Fidus Investment Corp.	31650010	Financials	FDUS US
06/30/2013	HKM5XZ-S-US	FedEx Corp.	31428X10	Industrials	FDX US
06/30/2013	TZ642P-S-US	FirstEnergy Corp.	33793210	Utilities	FE
06/30/2013	J3RSTW-S-US	FEI Co.	30241L10	Information Technology	FEIC US
06/30/2013	CX2TQ4-S-US	Franklin Electric Co. Inc.	35351410	Industrials	FELE US
06/30/2013	BXKN89-S-US	Forbes Energy Services Ltd.	34514310	Energy	FES US
06/30/2013	N5F8HT-S-US	Forum Energy Technologies Inc.	34984V10	Energy	FET US
06/30/2013	LQDZCC-S-US	FutureFuel Corp.	36116M10	Materials	FF US
06/30/2013	J85ZGM-S-US	First Financial Bancorp (Ohio)	32020910	Financials	FFBC US
06/30/2013	K1158B-S-US	First Federal Bancshares Of Arkansas Inc.	32020F30	Financials	FFBH US
06/30/2013	J1JFJS-S-US	First Financial Holdings Inc. (South Carolina) /Old	32023910	Financials	FFCH
06/30/2013	WQK3R0-S-US	FBL Financial Group Inc.	30239F10	Financials	FFG US
06/30/2013	M65CLH-S-US	Flushing Financial Corp.	34387310	Financials	FFIC US
06/30/2013	H448WS-S-US	First Financial Bankshares Inc. (Texas)	32020R10	Financials	FFIN US
06/30/2013	GQM0CD-S-US	F5 Networks Inc.	31561610	Information Technology	FFIV US
06/30/2013	K7T4WJ-S-US	First Financial Northwest Inc.	32022K10	Financials	FFNW US
06/30/2013	BDJL3P-S-US	The Female Health Co.	31446210	Consumer Staples	FHCO US
06/30/2013	C0TNSZ-S-US	First Horizon National Corp. (Tennessee)	32051710	Financials	FHN US
06/30/2013	S5HDZB-S-US	First Interstate BancSystem Inc. (Montana)	32055Y20	Financials	FIBK US
06/30/2013	HR8H8H-S-US	Fair Isaac Corp.	30325010	Information Technology	FICO US
06/30/2013	D54FSD-S-US	Federated Investors Inc.	31421110	Financials	FII US
06/30/2013	RMJ8CF-S-US	The Finish Line Inc.	31792310	Consumer Discretionary	FINL US
06/30/2013	MN48BW-S-US	Fusion-Io Inc.	36112J10	Information Technology	FIO US
06/30/2013	S6S2HF-S-US	Sourcefire Inc.	83616T10	Information Technology	FIRE
06/30/2013	BZT3MC-S-US	Fidelity National Information Services Inc.	31620M10	Information Technology	FIS US
06/30/2013	HG6Z87-S-US	Financial Institutions Inc.	31758540	Financials	FISI US
06/30/2013	B00CQC-S-US	Fiserv Inc.	33773810	Information Technology	FISV US
06/30/2013	HWZGPH-S-US	Fifth Third Bancorp	31677310	Financials	FITB US
06/30/2013	K47Q7W-S-US	Five Below Inc.	33829M10	Consumer Discretionary	FIVE US
06/30/2013	HMWTN8-S-US	Comfort Systems USA Inc.	19990810	Industrials	FIX US
06/30/2013	H7K807-S-US	National Beverage Corp.	63501710	Consumer Staples	FIZZ US
06/30/2013	B82TCD-S-US	Foot Locker Inc.	34484910	Consumer Discretionary	FL US
06/30/2013	G7VWNJ-S-US	Fluidigm Corp.	34385P10	Health Care	FLDM US
06/30/2013	W5NBSG-S-US	First Of Long Island Corp.	32073410	Financials	FLIC US
06/30/2013	QTDDXH-S-US	FLIR Systems Inc.	30244510	Information Technology	FLIR US
06/30/2013	QMW11N-S-US	Flowers Foods Inc.	34349810	Consumer Staples	FLO US
06/30/2013	GFJHG6-S-US	Flow International Corp.	34346810	Industrials	FLOW US
06/30/2013	MJBXDM-S-US	Fluor Corp.	34341210	Industrials	FLR US
06/30/2013	PZF9CX-S-US	Flowserve Corp.	34354P10	Industrials	FLS US
06/30/2013	D0SXB8-S-US	FleetCor Technologies Inc.	33904110	Information Technology	FLT US
06/30/2013	W5J3WN-S-US	FleetMatics Group Ltd.	G3556910	Information Technology	FLTX US
06/30/2013	P8R5H4-S-US	1-800-Flowers.Com Inc.	68243Q10	Consumer Discretionary	FLWS US
06/30/2013	JLK2WZ-S-US	Flexsteel Industries Inc.	33938210	Consumer Discretionary	FLXS US
06/30/2013	C9X8X8-S-US	First Midwest Bancorp Inc. (Illinois)	32086710	Financials	FMBI US
06/30/2013	VPS8DR-S-US	FMC Corp.	30249130	Materials	FMC US
06/30/2013	G5LTXN-S-US	First Marblehead Corp.	32077110	Financials	FMD US
06/30/2013	SD74Z3-S-US	FirstMerit Corp.	33791510	Financials	FMER US
06/30/2013	BW90JZ-S-US	Farmers National Banc Corp.	30962710	Financials	FMNB US
06/30/2013	X5H7XK-S-US	Fabrinet	G3323L10	Information Technology	FN US
06/30/2013	N3CZP9-S-US	F.N.B. Corp. (Pennsylvania)	30252010	Financials	FNB US
06/30/2013	VCMPFJ-S-US	Fidelity National Financial Inc.	31620R10	Financials	FNF US
06/30/2013	RNPLNJ-S-US	First Niagara Financial Group Inc.	33582V10	Financials	FNFG US
06/30/2013	RLGWR5-S-US	Financial Engines Inc.	31748510	Financials	FNGN US
06/30/2013	DTGB3J-S-US	The First Bancorp Inc. (Maine)	31866P10	Financials	FNLC US
06/30/2013	J61YJN-S-US	Fifth & Pacific Cos. Inc.	31664510	Consumer Discretionary	FNP US
06/30/2013	DVQ55Z-S-US	Finisar Corp.	31787A50	Information Technology	FNSR US
06/30/2013	BK6MRT-S-US	Ferro Corp.	31540510	Materials	FOE US
06/30/2013	B3N5W7-S-US	Amicus Therapeutics Inc.	03152W10	Health Care	FOLD US
06/30/2013	NB5Z6F-S-US	Forestar Group Inc.	34623310	Financials	FOR US
06/30/2013	WXCXKP-S-US	FormFactor Inc.	34637510	Information Technology	FORM US
06/30/2013	PRGWJR-S-US	Forrester Research Inc.	34656310	Information Technology	FORR US
06/30/2013	FT88DQ-S-US	Fossil Group Inc.	34988V10	Consumer Discretionary	FOSL US
06/30/2013	DSCKQV-S-US	21st Century Fox Inc.	90130A10	Consumer Discretionary	FOXA US
06/30/2013	V9F8ZB-S-US	First Potomac Realty Trust	33610F10	Financials	FPO US
06/30/2013	L42028-S-US	First Industrial Realty Trust Inc.	32054K10	Financials	FR US
06/30/2013	MC807F-S-US	Francesca's Holdings Corp.	35179310	Consumer Discretionary	FRAN US
06/30/2013	L6TPMT-S-US	First Republic Bank Inc.	33616C10	Financials	FRC US
06/30/2013	NZRWQZ-S-US	Fred's Inc.	35610810	Consumer Discretionary	FRED US
06/30/2013	F647H9-S-US	Fortegra Financial Corp.	34954W10	Financials	FRF US
06/30/2013	WJT04Z-S-US	Fiesta Restaurant Group Inc.	31660B10	Consumer Discretionary	FRGI US
06/30/2013	GRRDWM-S-US	Furmanite Corp.	36108610	Industrials	FRM US
06/30/2013	RMCZ5D-S-US	First Merchants Corp. (Indiana)	32081710	Financials	FRME US
06/30/2013	TGJ8KV-S-US	Franklin Financial Corp.	35353C10	Financials	FRNK US
06/30/2013	MXPRKX-S-US	Frontline Ltd.	G3682E12	Energy	FRO US
06/30/2013	K1HLY0-S-US	FairPoint Communications Inc.	30556030	Telecommunication Services	FRP US
06/30/2013	P6MF2F-S-US	Frisch's Restaurants Inc.	35874810	Consumer Discretionary	FRS US
06/30/2013	DLNFXM-S-US	Federal Realty Investment Trust	31374720	Financials	FRT US
06/30/2013	H3YXNR-S-US	Forest Laboratories Inc.	34583810	Health Care	FRX US
06/30/2013	QXZQB2-S-US	Fifth Street Finance Corp.	31678A10	Financials	FSC US
06/30/2013	F2J5N0-S-US	Fisher Communications Inc.	33775620	Consumer Discretionary	FSCI
06/30/2013	RDYBK5-S-US	Freescale Semiconductor Ltd.	G3727Q10	Information Technology	FSL US
06/30/2013	D2YQMV-S-US	First Solar Inc.	33643310	Industrials	FSLR US
06/30/2013	B9572R-S-US	Franklin Street Properties Corp.	35471R10	Financials	FSP US
06/30/2013	LD1SNT-S-US	Federal Signal Corp.	31385510	Industrials	FSS US
06/30/2013	JH4QZ3-S-US	Forest Oil Corp.	34609170	Energy	FST US
06/30/2013	HRDWNM-S-US	L.B. Foster Co.	35006010	Industrials	FSTR US
06/30/2013	GQJ0NL-S-US	Fuel Systems Solutions Inc.	35952W10	Consumer Discretionary	FSYS US
06/30/2013	KGNGPN-S-US	FMC Technologies Inc.	30249U10	Energy	FTI US
06/30/2013	QTJYKR-S-US	Flotek Industries Inc.	34338910	Materials	FTK US
06/30/2013	X9YT9Q-S-US	Fortinet Inc.	3.50E+14	Information Technology	FTNT US
06/30/2013	HSJVBF-S-US	Frontier Communications Corp.	35906A10	Telecommunication Services	FTR US
06/30/2013	G8WK17-S-US	1st United Bancorp Inc. (Florida)	33740N10	Financials	FUBC US
06/30/2013	PP6F4M-S-US	H.B. Fuller Co.	35969410	Materials	FUL US
06/30/2013	NXC56V-S-US	Fulton Financial Corp.	36027110	Financials	FULT US
06/30/2013	SB4503-S-US	Winthrop Realty Trust Inc.	97639130	Financials	FUR US
06/30/2013	PZKZ99-S-US	Furiex Pharmaceuticals Inc.	36106P10	Health Care	FURX US
06/30/2013	W23QQL-S-US	Five Star Quality Care Inc.	33832D10	Health Care	FVE US
06/30/2013	X0NQR7-S-US	Forward Air Corp.	34985310	Industrials	FWRD US
06/30/2013	BJ3ZL7-S-US	Fox Chase Bancorp Inc.	35137T10	Financials	FXCB US
06/30/2013	XM8SFX-S-US	FXCM Inc.	30269310	Financials	FXCM US
06/30/2013	JMPF94-S-US	FX Energy Inc.	30269510	Energy	FXEN US
06/30/2013	VCNCR5-S-US	Genpact Ltd.	G3922B10	Information Technology	G US
06/30/2013	VDVGGZ-S-US	German American Bancorp Inc.	37386510	Financials	GABC US
06/30/2013	BYR5TG-S-US	Gladstone Investment Corp.	37654610	Financials	GAIN US
