date	_STAT_	BIDLO	ASKHI	PRC	VOL	RET	BID	ASK	OPENPRC	RETX	vwretd	vwretx	ewretd	ewretx
20070801	MEAN	42.707974063	44.449912156	43.734999688	1295862.9438	-0.000508997	43.72940442	43.854796238	43.52646875	-0.00052415	0.004121	0.004031	-0.005684	-0.005803
20070802	MEAN	43.074217757	44.70267757	44.113660436	1110367.2181	0.0083141156	44.070747664	44.135576355	43.894469063	0.0083005094	0.00597	0.005783	0.004093	0.004035
20070803	MEAN	42.761607477	44.715659813	43.133800623	1120708.6137	-0.029402243	43.089190031	43.257445483	44.160680654	-0.029410564	-0.025937	-0.025996	-0.022608	-0.022662
20070806	MEAN	42.13675296	44.265128037	43.499564143	1218910.2243	0.0093136511	43.51596875	43.646165656	43.275233676	0.0091918847	0.018014	0.017993	0.000292	0.000259
20070807	MEAN	42.555529907	44.435701526	43.668802773	1237944.4143	0.0063197259	43.714437531	43.823312469	43.342333302	0.0062865483	0.006584	0.006546	0.005444	0.005401
20070808	MEAN	42.367778723	45.446898442	44.038161994	1523445.5763	0.0197451745	44.060000031	44.429749185	43.959211838	0.0196677352	0.015618	0.015373	0.01773	0.017622
20070809	MEAN	41.484039408	44.604363551	42.748566947	1734524.7383	-0.021200617	42.678193146	42.802336449	43.348457944	-0.021233202	-0.026897	-0.027028	-0.015539	-0.015597
20070810	MEAN	40.961192523	44.167070405	42.936078879	1595616.4704	0.0076753956	42.960965732	43.117694766	42.30546875	0.007641972	-0.000482	-0.000514	-0.000983	-0.001019
20070813	MEAN	42.339348287	44.942132087	43.600436137	972960.75078	0.0007204393	43.498473551	43.673582555	43.537165625	0.0006186667	-0.000566	-0.000725	-0.001632	-0.001918
20070814	MEAN	42.217690966	44.179206854	42.383598131	866195.59502	-0.025806692	42.4308125	42.5780625	43.782874688	-0.025814642	-0.019061	-0.019142	-0.017482	-0.017548
20070815	MEAN	41.145748287	43.330560436	41.416423676	1027636.3022	-0.023624477	41.376666667	41.499626168	42.390451713	-0.023817664	-0.015664	-0.015888	-0.016756	-0.016867
20070816	MEAN	39.365292212	42.239612773	41.386713084	1585504.9065	0.0052851776	41.287128125	41.592093594	41.090155763	0.0051707009	0.001857	0.001795	-0.003934	-0.003973
20070817	MEAN	40.773075078	43.861039564	42.471700935	1234567.1963	0.0199866355	42.357009346	42.497227414	42.189295016	0.0199866355	0.02441	0.024402	0.021044	0.021019
20070820	MEAN	41.844127103	43.540070405	42.813579439	799773.27726	0.0063781963	42.731401838	42.869906542	42.657180685	0.0063781963	0.001614	0.001599	0.004	0.003978
20070821	MEAN	41.862279751	43.435277227	42.660847664	724101.4486	-0.000315875	42.593261682	42.725576324	42.804484406	-0.000325907	0.002165	0.002148	0.003189	0.003139
20070822	MEAN	42.619582212	44.097901246	43.643433956	728688.38941	0.0206090187	43.56173053	43.677632368	43.043463832	0.0204793396	0.013029	0.012967	0.013399	0.01329
20070823	MEAN	42.701588785	44.338278193	43.309750779	675493.17445	-0.011199623	43.253364486	43.335047009	43.886823676	-0.01124714	-0.001612	-0.001629	-0.002708	-0.002765
20070824	MEAN	42.931501246	44.402442056	43.953551994	596679.17134	0.014635433	43.90236757	44.002056012	43.361572866	0.014635433	0.012341	0.012269	0.009734	0.009721
20070827	MEAN	43.083518069	44.20336324	43.490719969	509260.19938	-0.006265287	43.437757009	43.537351994	43.771311558	-0.006265287	-0.008306	-0.008313	-0.004717	-0.00473
20070828	MEAN	41.982908723	43.517528131	42.062604984	713862.23988	-0.026692483	42.121962617	42.234267913	43.355905969	-0.026734034	-0.023434	-0.023465	-0.018346	-0.018356
20070829	MEAN	41.909161059	43.406402181	42.919910872	658104.58567	0.0229762212	42.840716511	42.978971931	42.383754237	0.0228856542	0.021825	0.021519	0.016636	0.016457
20070830	MEAN	42.176404673	43.485887508	42.722741371	619378.78505	-0.00104867	42.737165078	42.856822399	42.612530625	-0.001133832	-0.003795	-0.003853	-0.002015	-0.002077
20070831	MEAN	42.740100623	44.122900654	43.519065109	676574.50779	0.0155820374	43.470311526	43.572461059	43.297337531	0.0155712461	0.012291	0.012253	0.012035	0.011998
20070904	MEAN	43.060119595	44.390223053	43.816903396	677514.13396	0.007301785	43.782959533	43.888224361	43.530874143	0.0072968847	0.011107	0.011081	0.008003	0.00794
20070905	MEAN	42.930385358	44.083051402	43.18854891	734218.77882	-0.012022093	43.333177632	43.405358505	43.773686552	-0.012058349	-0.010076	-0.010402	-0.007605	-0.007708
20070906	MEAN	42.885724611	44.05246947	43.492445421	653014.71963	0.0029920623	43.519875421	43.645482866	43.695066176	0.00296281	0.004426	0.004294	0.003937	0.003894
20070907	MEAN	42.13967134	43.47772866	42.562476044	755055.95016	-0.025245944	42.586386324	42.690218069	43.107905938	-0.025245944	-0.016224	-0.016229	-0.012456	-0.012469
20070910	MEAN	41.632421153	43.20696567	42.274065421	707997.97508	-0.008479315	42.025825576	42.47492215	42.882625406	-0.008516941	-0.002901	-0.002936	-0.005696	-0.005729
20070911	MEAN	41.963294081	43.150587819	42.679766355	700664.31153	0.0137883583	42.791624969	42.879031281	42.485078469	0.0137883583	0.013512	0.013499	0.009619	0.009595
20070912	MEAN	42.053620903	43.185939844	42.451448287	712755.88785	-0.007170439	42.429719657	42.566386293	42.737437813	-0.007336682	0.000217	-0.000077	-0.001838	-0.002287
20070913	MEAN	42.092346386	43.256459221	42.568068847	730179.14019	0.0032812679	42.551339533	42.694049844	42.892414313	0.0032782368	0.00739	0.007331	0.001737	0.001651
20070914	MEAN	41.995290592	43.03664271	42.609426791	662580.20872	0.0021073427	42.63423676	42.698909688	42.383402781	0.0021062056	0.001268	0.001265	0.00202	0.001996
20070917	MEAN	41.987547695	42.985949533	42.352866012	630605.13084	-0.010096872	42.281993769	42.42741433	42.617829875	-0.010096872	-0.005812	-0.005817	-0.007233	-0.007241
20070918	MEAN	41.977099065	43.9802819	43.80293486	911652.55763	0.0396414424	43.731900312	43.832211776	42.501594829	0.0396093333	0.029284	0.029271	0.023126	0.023084
20070919	MEAN	43.566323084	45.13336595	44.378875701	925513.66044	0.0115440872	44.357227072	44.446137445	44.057033988	0.0115276106	0.00578	0.005741	0.008313	0.008177
20070920	MEAN	43.462293801	44.79134866	43.824563551	722780.95016	-0.010395283	43.882118318	43.969657321	44.43575	-0.010435227	-0.005201	-0.005356	-0.004042	-0.0041
20070921	MEAN	43.642690031	44.80658785	43.983878474	924127.21807	0.0045319003	44.051619969	44.161370685	44.319393688	0.0044815358	0.004909	0.004879	0.004343	0.004279
20070924	MEAN	43.330238598	44.615976355	43.738317788	707713.75701	-0.00836215	43.787968781	43.8585	44.12819352	-0.008368265	-0.004463	-0.00447	-0.004006	-0.004033
20070925	MEAN	42.776411215	44.161781277	43.416543333	754672.19003	-0.001984255	43.551526449	43.648785078	43.575806281	-0.001984255	-0.000439	-0.000476	-0.002189	-0.002283
20070926	MEAN	43.265132056	44.447870436	43.946261028	758554.86604	0.0093663302	43.879314829	43.97190028	43.79330215	0.0092192991	0.005503	0.005265	0.005468	0.005143
20070927	MEAN	43.472211184	44.658232991	43.910482866	707499.99065	0.007485648	44.023115265	44.133084143	44.282683354	0.0074294299	0.005353	0.00531	0.006289	0.006236
20070928	MEAN	43.377889751	44.678437009	43.818473209	692949.52648	-0.007840168	43.76423676	43.870685358	44.093894081	-0.007852477	-0.002693	-0.002724	-0.001759	-0.001794
20071001	MEAN	43.426080654	45.109868567	44.666944891	827791.52336	0.0232177072	44.580186947	44.677943894	43.868028037	0.023211352	0.013721	0.013663	0.01251	0.012439
20071002	MEAN	43.934297539	45.186733832	44.612971931	677835.96573	0.0076351495	44.528442399	44.611744611	44.601495296	0.0076256012	0.000501	0.000496	0.004613	0.004601
20071003	MEAN	43.561675078	44.878748318	43.988173333	712777.22118	-0.009861984	43.96429919	44.066947196	44.395062399	-0.009929869	-0.00515	-0.005301	-0.003678	-0.003768
20071004	MEAN	43.466755919	44.641359751	44.125538941	646376.919	0.0035092897	44.067227445	44.140218037	44.09896567	0.0035092897	0.002715	0.0027	0.003147	0.003133
20071005	MEAN	44.141348287	45.502850156	45.00011215	703825.61059	0.0219359283	44.913551589	44.997507819	44.511588785	0.0219234143	0.011821	0.011631	0.012578	0.012526
20071008	MEAN	44.233449813	45.478916573	44.76976947	487205.64174	-0.004133246	44.714735202	44.796946822	44.942274112	-0.004133246	-0.003014	-0.003014	-0.00233	-0.00233
20071009	MEAN	44.333171589	45.698849252	45.245493676	742493.42368	0.0070606044	45.153489128	45.276666604	44.86893109	0.0070606044	0.008053	0.00802	0.006015	0.005914
20071010	MEAN	44.163203696	45.54256087	44.801583789	675797.57453	-0.00278467	44.743819752	44.860590062	45.04930118	-0.002820162	-0.000231	-0.000308	0.001133	0.00107
20071011	MEAN	43.813911491	45.588038199	44.254037267	811467.92236	-0.011733127	44.252049752	44.377298168	45.095451745	-0.01184805	-0.005192	-0.005269	-0.007075	-0.007326
20071012	MEAN	43.885058106	45.075996211	44.644546553	670609.16149	0.0083290621	44.593664596	44.678260963	44.436510561	0.0083290621	0.005326	0.005318	0.005038	0.005022
20071015	MEAN	43.639399348	45.068055217	44.256770155	728103.73913	-0.011176991	44.143167826	44.250714472	44.731149068	-0.011186444	-0.00859	-0.008604	-0.008211	-0.008257
20071016	MEAN	43.350078882	44.683753075	43.721972019	747968.38199	-0.006613106	43.770745311	44.088913012	44.29000028	-0.006613106	-0.007025	-0.007026	-0.006445	-0.006452
20071017	MEAN	42.959737578	44.676920745	43.771885124	880484.09317	0.0020051491	43.572857174	43.809440963	44.256611522	0.0020051491	0.002858	0.002789	0.001282	0.001243
20071018	MEAN	43.057241335	44.428877019	43.96749941	815681.79503	-0.001193102	43.885031087	43.97810559	43.613217391	-0.001220724	0.000369	0.000334	0.000275	0.000237
20071019	MEAN	42.249848447	44.116370248	42.511645621	1082178.7795	-0.032369829	42.43052795	42.54409941	43.868354193	-0.032369829	-0.024578	-0.024585	-0.020862	-0.020891
20071022	MEAN	41.533326398	43.268120155	42.860335373	846372.52795	0.0105618261	42.781118012	42.926490621	42.039720497	0.0105618261	0.003271	0.003253	0.003888	0.003848
20071023	MEAN	42.421994472	43.962028012	43.408959689	851333.59317	0.0131539534	43.357950311	43.436801273	43.239223602	0.0131539534	0.010251	0.010219	0.007452	0.007441
20071024	MEAN	42.238508851	43.849165186	43.24568941	959477.41304	-0.004724543	43.181490559	43.296677019	43.237018634	-0.004738016	-0.00323	-0.003244	-0.004885	-0.0049
20071025	MEAN	42.030039441	43.760332267	42.677009348	994187.22981	-0.007604972	42.619254658	42.733540404	43.235232671	-0.007631394	-0.001013	-0.00107	-0.002178	-0.002268
20071026	MEAN	42.301380714	43.778130932	43.14751587	763990.81366	0.0136957143	43.133353975	43.211987578	43.110614969	0.0136957143	0.013812	0.01381	0.010359	0.010349
20071029	MEAN	42.712395311	44.231908727	43.684068323	696333.45963	0.0037878106	43.622515435	43.807888137	43.346273323	0.003772882	0.00538	0.00524	0.002905	0.002805
20071030	MEAN	42.571708944	44.252759938	43.212235963	747149.74534	-0.007772065	43.087639938	43.177732857	43.609186273	-0.007795432	-0.006902	-0.006942	-0.005777	-0.005845
20071031	MEAN	42.58913941	44.299805559	43.760084099	924698.19876	0.0161362671	43.665931708	43.777639845	43.417018696	0.0161109099	0.013184	0.013097	0.009573	0.009509
20071101	MEAN	41.939445342	43.724075807	42.434285745	971827.70807	-0.033865646	42.425590124	42.528726708	43.240124193	-0.033880071	-0.025891	-0.02607	-0.02411	-0.02421
20071102	MEAN	41.704546304	43.261853106	42.510537547	899659.01553	0.0013501553	42.518043478	42.621925404	42.878317757	0.0013239845	0.002065	0.001991	-0.000496	-0.000535
20071105	MEAN	41.548081087	43.122872112	42.311329224	787497.13043	-0.008969742	42.264875776	42.348167702	42.158897547	-0.008993115	-0.006617	-0.006712	-0.009896	-0.009956
20071106	MEAN	41.78026028	43.474241273	43.021087609	872673.57453	0.0133327516	43.003509348	43.068416118	42.503369503	0.0132951677	0.012828	0.012806	0.006438	0.0064
20071107	MEAN	41.422000621	43.07946059	41.875418665	1009986.382	-0.030913658	41.803975155	41.881118012	42.50105587	-0.030990634	-0.026867	-0.027225	-0.022753	-0.022913
20071108	MEAN	41.13344882	43.082853727	42.278354627	1223249.7484	0.0058570435	42.198509286	42.310496894	42.266378913	0.0058458727	-0.00059	-0.000622	-0.001326	-0.001363
20071109	MEAN	40.812787019	42.42945736	41.464549658	1099477.6553	-0.016767748	41.365434783	41.461863385	41.633478199	-0.016767748	-0.015042	-0.015073	-0.010192	-0.010225
20071112	MEAN	40.11504941	42.165628944	40.539348012	1000274.1522	-0.010016587	40.476397578	40.617639752	41.423354068	-0.010016587	-0.014019	-0.014019	-0.011189	-0.011189
20071113	MEAN	40.245446304	42.031577671	41.315450342	987666.53727	0.0236025466	41.31226705	41.401180093	40.940685296	0.0235261801	0.027895	0.027606	0.018369	0.018042
20071114	MEAN	40.685714037	42.230132019	41.198316863	1116370.559	-0.005282429	41.12900618	41.216677081	41.639254658	-0.005419537	-0.005795	-0.005983	-0.004734	-0.004841
20071115	MEAN	40.118849006	41.608777422	40.693546584	1044249.8634	-0.012891329	40.633012422	40.717453261	41.056925807	-0.013027134	-0.014102	-0.014155	-0.011762	-0.011807
20071116	MEAN	39.801726335	41.325184099	40.51158382	1141121.8634	-0.006325776	40.438478292	40.537484472	40.894937578	-0.006339357	0.004588	0.004563	-0.001511	-0.001562
20071119	MEAN	38.855776801	40.713745683	39.637925683	1039654.059	-0.022668599	39.553291894	39.654099379	40.320030745	-0.022730764	-0.018689	-0.018734	-0.020127	-0.020189
20071120	MEAN	38.722581304	40.544020124	39.674129814	1074565.6677	-0.002521807	39.590993758	39.68257764	39.68234472	-0.002575351	0.003993	0.00393	-0.003493	-0.003632
20071121	MEAN	38.522649627	40.036335559	39.208631366	1003786.441	-0.011456208	39.145993789	39.233322981	39.292562453	-0.011653575	-0.015273	-0.015323	-0.01139	-0.011448
20071123	MEAN	39.142119255	40.202398727	39.258447205	342627.10248	0.0189522081	39.76090059	39.900807422	39.319744579	0.0189522081	0.01633	0.016256	0.015283	0.015269
20071126	MEAN	39.043525776	40.714679193	39.385583571	834577.09627	-0.020079388	39.333385	39.461149099	39.895900621	-0.020089854	-0.020443	-0.020455	-0.016998	-0.017014
20071127	MEAN	39.000451242	40.500855	39.951776863	978186.56522	0.0092568602	39.877453416	39.995807453	39.571602795	0.0092456025	0.012299	0.01226	0.003986	0.003961
20071128	MEAN	39.821385528	41.664665217	41.258167671	1026248.4938	0.0365664658	41.17257764	41.277732919	40.14300236	0.0364310155	0.029414	0.029101	0.024263	0.024072
20071129	MEAN	40.521207174	41.806281677	41.21478264	765444.25155	-0.003593236	41.274423769	41.377819377	41.116941025	-0.003670748	-0.00034	-0.000417	-0.000088	-0.000149
20071130	MEAN	40.80166646	42.323559658	41.389782578	1021295.6522	0.0072866211	41.369314517	41.442461059	41.750791894	0.0072866211	0.0071	0.007077	0.00704	0.007035
20071203	MEAN	40.495697174	41.984104037	41.143183199	895690.97516	-0.010340764	41.074565186	41.213447143	41.260217391	-0.010367602	-0.005526	-0.005565	-0.006714	-0.00678
20071204	MEAN	40.039957795	41.294942236	40.546366118	842200.1118	-0.006865661	40.439782547	40.675093137	40.612329224	-0.006870857	-0.007238	-0.007247	-0.007345	-0.007387
20071205	MEAN	40.588802764	41.76633354	41.237562081	881564.14596	0.0172647112	41.232670745	41.317608634	41.208654268	0.0171799658	0.014452	0.014076	0.010811	0.010714
20071206	MEAN	40.833960372	42.535711486	42.141052632	867490.85449	0.0269158106	42.084396285	42.229721393	41.351671429	0.0269063261	0.015719	0.01564	0.016994	0.016936
20071207	MEAN	41.454990372	42.825061269	42.157244613	803735.6904	0.00450487	42.137739969	42.211733715	42.263575851	0.00450487	-0.000223	-0.000241	0.002029	0.001901
20071210	MEAN	41.706929443	42.988027864	42.477677988	770500.14861	0.0083243591	42.410340557	42.503715232	42.22619192	0.0083212693	0.007772	0.007679	0.005163	0.005078
20071211	MEAN	40.972487585	43.055313344	41.183119845	1003062.6037	-0.028032774	41.103962848	41.287832879	42.555170031	-0.028044276	-0.025429	-0.02545	-0.020362	-0.020424
20071212	MEAN	40.815374551	42.675634396	41.430685139	1065599.6502	0.0044056966	41.30405582	41.518049628	42.176099412	0.0041973127	0.005691	0.005489	0.002328	0.00191
20071213	MEAN	40.558215449	41.953676842	41.497170031	929535.13313	0.0023186935	41.484427307	41.553900929	41.105417926	0.0022852941	-0.000987	-0.001043	-0.005211	-0.005337
20071214	MEAN	40.224282941	41.764195356	40.826687307	839274.43034	-0.017771997	40.800526316	40.858761579	41.160201207	-0.017837693	-0.013464	-0.0135	-0.013185	-0.013262
20071217	MEAN	39.506079474	41.062073591	39.761965975	899623.78947	-0.023793477	39.804272384	39.89752322	40.605490839	-0.023793477	-0.016025	-0.01605	-0.017896	-0.018037
20071218	MEAN	39.31053839	40.764674334	40.256037121	888985.11455	0.0168034799	40.258328359	40.342786316	40.164596273	0.0167587988	0.006435	0.006407	0.007592	0.007425
20071219	MEAN	39.504098452	40.817193529	40.194724056	833317.73375	0.0015910588	40.207182539	40.279102167	40.173887888	0.0015341672	-0.00033	-0.000431	0.000468	0.000187
20071220	MEAN	39.581600062	41.000272253	40.555092963	790135.48148	0.0137386625	40.528364136	40.623827284	40.311307685	0.0136563251	0.006283	0.006056	0.00577	0.005536
20071221	MEAN	40.462834877	41.860925957	41.325740741	1291139.1019	0.0202998426	41.473198758	41.557143012	41.127901204	0.0202949753	0.017088	0.016948	0.015064	0.014867
20071224	MEAN	40.958962716	42.286493858	41.814432407	349154.60494	0.0144950154	41.812901265	42.021018488	41.443622291	0.0144950154	0.009139	0.009001	0.009065	0.008946
20071226	MEAN	41.109494414	42.43616429	41.957870679	518824.66975	0.0022314105	41.960463056	42.052283889	41.756984489	0.0022073056	0.001502	0.001449	0.003201	0.002971
20071227	MEAN	40.947119722	42.299407407	41.152808642	558406.00617	-0.025280676	41.17015429	41.257931975	42.043637461	-0.025424096	-0.013541	-0.013923	-0.014165	-0.0148
20071228	MEAN	40.761374105	42.082491605	41.241172438	558840.83642	0.0008870185	41.227839691	41.306481481	41.396959846	0.0005252469	0.002044	0.001986	-0.000388	-0.000463
20071231	MEAN	40.372671111	41.710371914	40.930524722	569408.94136	-0.007380673	40.895956728	41.000030926	40.971265525	-0.007525043	-0.006522	-0.006533	0.001093	0.001062
20080102	MEAN	39.65328642	41.257404938	40.059564784	918631.62654	-0.022884605	40.043826975	40.121419753	40.880371486	-0.02292133	-0.011799	-0.011964	-0.006595	-0.006655
20080103	MEAN	39.323399568	40.806508611	39.814567593	838603.21296	-0.007800429	39.765185216	39.82867284	39.891015957	-0.007800429	-0.000951	-0.000955	-0.004544	-0.004569
20080104	MEAN	38.261279475	39.815783951	38.498225586	1008986.2099	-0.036105065	38.496141821	38.584969105	39.579473715	-0.036105065	-0.025649	-0.02565	-0.022417	-0.022428
20080107	MEAN	37.301741358	39.257495309	37.89756213	1174464.2562	-0.001271207	38.018302531	38.103086389	38.872779503	-0.001489364	0.000202	0.000181	-0.001854	-0.001906
20080108	MEAN	36.910926296	38.812682438	37.146265432	1210580.466	-0.028784957	37.095493827	37.168549383	38.187012037	-0.028811534	-0.017021	-0.017243	-0.014033	-0.014073
20080109	MEAN	35.995696296	37.760413611	37.171635802	1361880.1852	0.0039787315	37.022500031	37.301419784	37.163034087	0.0039457407	0.010008	0.009935	-0.000434	-0.000568
20080110	MEAN	36.373863858	38.171880556	37.572376821	1330072.8858	0.0116199599	37.542901235	37.620185185	36.966620988	0.0115921944	0.008399	0.008371	0.009699	0.009638
20080111	MEAN	36.467345031	37.917528364	36.675030833	1087985.1728	-0.022166759	36.832469105	36.918055556	37.499751553	-0.022256707	-0.013906	-0.013969	-0.011295	-0.011448
20080114	MEAN	36.516537654	37.73124108	37.185740741	872058.32099	0.011470037	37.157654321	37.217839568	37.126852222	0.011470037	0.010461	0.010454	0.007797	0.007768
20080115	MEAN	35.893846605	37.326792006	36.43587963	1126781.8025	-0.020471096	36.399290123	36.492314815	36.77609904	-0.020471096	-0.024732	-0.024742	-0.018427	-0.018449
20080116	MEAN	35.363680864	37.362444136	36.409660494	1307310.9228	-0.000307336	36.314506173	36.407839506	36.246758673	-0.000327003	-0.006669	-0.006756	-0.000088	-0.000147
20080117	MEAN	34.439532716	36.959622222	34.799644753	1411470.7438	-0.037041052	34.682530864	34.810216019	36.363302469	-0.037090522	-0.027708	-0.027742	-0.021596	-0.021664
20080118	MEAN	34.088107377	35.921360031	34.720540432	1469457.4383	-0.005590525	34.709166667	34.789382716	34.907438272	-0.005603972	-0.005568	-0.005587	-0.007317	-0.007332
20080122	MEAN	32.486450309	35.609931821	34.594012006	1543131.3179	0.0003217099	34.568271574	34.655339506	33.245092253	0.0003217099	-0.00942	-0.009464	-0.010336	-0.010386
20080123	MEAN	32.67585216	35.721752469	35.230092593	1781252.1358	0.031198534	31.276501517	31.368482972	33.766903994	0.031155037	0.019785	0.019761	0.018216	0.018187
20080124	MEAN	34.457272469	36.358315123	35.401790463	1395693.0802	0.0045828673	35.449969136	35.526450648	35.298055325	0.0045828673	0.012549	0.012532	0.011073	0.011062
20080125	MEAN	34.708480833	36.570460185	35.103460185	1232399.4414	-0.000067133	35.179598765	35.501512377	36.058633851	-0.000067133	-0.012996	-0.013004	-0.00154	-0.001545
20080128	MEAN	34.571155864	36.134486389	35.72117284	1032566.966	0.0136133302	35.599938302	35.70212963	35.238363735	0.0136133302	0.017169	0.017159	0.013508	0.013493
20080129	MEAN	35.176387654	36.517733025	35.98228392	1031948.9599	0.0084009167	35.947654321	36.028672809	35.90962966	0.0083845772	0.006383	0.006286	0.007683	0.007579
20080130	MEAN	35.246468827	36.901187963	35.79654787	1167299.3858	0.000214642	35.767808673	35.879506142	35.86712963	0.000172071	-0.005362	-0.005467	-0.002545	-0.002636
20080131	MEAN	34.931669753	37.235514537	36.827469136	1380653.6914	0.0287774969	36.723302469	36.823425833	35.38632716	0.0287417006	0.014949	0.014817	0.015154	0.015102
20080201	MEAN	36.323646914	38.27370679	37.823194444	1214595.0741	0.0254105494	37.79462963	37.901697531	37.079111455	0.0253556543	0.015984	0.015964	0.015751	0.015673
20080204	MEAN	36.847864475	38.357344136	37.366173117	906722.49691	-0.009818534	37.41675929	37.514845679	37.885745963	-0.009865491	-0.008978	-0.009002	-0.003026	-0.003053
20080205	MEAN	36.018771605	37.542964198	36.432641327	1083597.8827	-0.030776796	36.41712963	36.50345679	36.911512346	-0.030796586	-0.030844	-0.030931	-0.021564	-0.021632
20080206	MEAN	35.789892623	37.396091975	36.232916049	969509.74691	-0.006200398	36.156142006	36.280154321	36.787616099	-0.006249772	-0.007995	-0.008271	-0.007234	-0.007339
20080207	MEAN	35.491033025	37.084859259	36.457142006	1209517.0679	0.0083274259	36.440493858	36.535061728	36.190080495	0.0082459907	0.007726	0.00756	0.00519	0.005105
20080208	MEAN	35.655264198	37.084824722	36.337620062	942310.27778	-0.004109991	36.132129784	36.426049352	36.350061698	-0.004109991	-0.002061	-0.002102	-0.002751	-0.002793
20080211	MEAN	35.685572346	37.18773642	36.676157407	835083.08951	0.0080176512	36.726975309	36.81	36.401393189	0.0080176512	0.005804	0.005766	0.002814	0.002776
20080212	MEAN	36.267290247	37.846937346	37.013342593	1007314	0.0022091296	36.999012346	37.074783951	36.915201362	0.0022091296	0.006273	0.00623	0.004114	0.004074
20080213	MEAN	37.039574383	38.376558642	38.043425957	1030590.5185	0.0269053395	37.974938302	38.041666512	37.493814846	0.026676821	0.014371	0.014026	0.01317	0.01276
20080214	MEAN	37.171065741	38.675449414	37.448811728	937570.2963	-0.019613386	37.522561728	37.620092623	38.231495325	-0.019682247	-0.01321	-0.013234	-0.013637	-0.013663
20080215	MEAN	36.606838272	37.825512654	37.152812346	913808.53704	-0.006332275	37.23212963	37.3083025	37.310990743	-0.00635563	-0.000453	-0.000498	-0.004058	-0.004099
20080219	MEAN	36.959502778	38.292023765	37.462314815	871176.76852	0.006238571	37.569752322	37.655944272	37.657345679	0.0062287315	0.00061	0.000533	0.002554	0.002507
20080220	MEAN	36.773408364	38.178367562	37.913112593	864445.71914	0.0115817932	37.87287037	37.93783966	37.2611975	0.0114812068	0.008863	0.008784	0.005108	0.00497
20080221	MEAN	37.234265741	38.703952562	37.512407377	963846.64815	-0.013480083	37.53691358	37.623179012	38.250293653	-0.013550821	-0.011838	-0.012068	-0.009669	-0.009713
20080222	MEAN	36.720909568	38.113942253	37.646803086	901535.13272	0.0003838364	37.762229102	37.850897833	37.675974892	0.0002834784	0.006786	0.006705	0.000398	0.000367
20080225	MEAN	37.133988025	38.563557407	38.312530864	931917.21914	0.0202456821	38.251851821	38.33595679	37.585092593	0.0202306728	0.015084	0.015039	0.013327	0.013319
20080226	MEAN	37.651801389	39.106884599	38.578333333	1032026.9568	0.0126909599	38.55308642	38.627407222	38.140986111	0.0126898889	0.00823	0.008217	0.009598	0.009566
20080227	MEAN	37.837413549	39.170207469	38.504197253	932867.49691	-0.001205083	38.570712074	38.663560372	38.303333333	-0.00133933	-0.000752	-0.000948	-4E-6	-0.000165
20080228	MEAN	37.570074691	38.975089784	38.11126571	897056.01543	-0.011297503	38.207037037	38.300154352	38.515124193	-0.011431466	-0.007707	-0.007813	-0.008707	-0.008768
20080229	MEAN	36.900820988	38.330995401	37.211207716	1052775.1605	-0.02610567	37.324567901	37.428549383	38.07658382	-0.026116259	-0.026141	-0.026169	-0.020156	-0.020187
20080303	MEAN	36.556860926	38.053098549	37.424845679	945420.86111	0.0018546914	37.433981481	37.521203704	37.417786378	0.001847716	-0.000421	-0.000485	-0.005173	-0.005238
20080304	MEAN	36.355222469	37.844250586	37.000694475	1069986.9167	-0.003743642	37.09941358	37.202067932	37.339674193	-0.003747698	-0.004786	-0.004805	-0.006713	-0.006747
20080305	MEAN	36.650456173	37.962462932	37.310337346	1007877.25	0.0081177315	37.410555525	37.472469136	37.457375776	0.0080556327	0.006936	0.006594	0.003282	0.003172
20080306	MEAN	36.269632407	37.738740123	36.397762346	998638.43519	-0.024729861	36.459753056	36.561821049	37.484625356	-0.02479808	-0.022017	-0.022149	-0.021415	-0.021506
20080307	MEAN	35.525049722	36.913178642	35.929660185	1057641.9907	-0.009158969	36.016604907	36.099598765	36.176377709	-0.009644293	-0.008743	-0.008779	-0.00765	-0.007707
20080310	MEAN	34.844988241	36.661970957	35.054999722	1022496.571	-0.027324457	35.026697377	35.13015429	35.945185154	-0.027359028	-0.018204	-0.018251	-0.020818	-0.020884
20080311	MEAN	35.083133611	37.144830216	36.584738488	1142291.2716	0.041309537	36.460246944	36.59413571	35.685561728	0.041309537	0.035775	0.035733	0.027089	0.026985
20080312	MEAN	35.911221262	37.277394769	36.325923385	1108084.2308	-0.008125302	36.303538585	36.388584615	36.6343292	-0.008246136	-0.007009	-0.00733	-0.004186	-0.00462
20080313	MEAN	35.091796923	37.224508	36.8138372	1155765.1723	0.0153410031	36.804030769	36.883569262	35.968691605	0.0153410031	0.007298	0.007227	0.007472	0.007298
20080314	MEAN	35.430632523	37.403271662	36.135802123	1181718.3508	-0.025552462	36.1399692	36.248523077	36.964876585	-0.025552462	-0.020001	-0.020024	-0.018156	-0.018222
20080317	MEAN	34.654387477	36.470054954	35.653255354	1265842.9938	-0.014683505	35.664523046	35.812892308	35.304104722	-0.014683505	-0.014934	-0.015034	-0.020958	-0.020983
20080318	MEAN	35.651808246	37.513346492	37.237773169	1293422.3754	0.0467243877	37.164646123	37.270461631	36.208881754	0.0465976	0.039579	0.039537	0.028541	0.028376
